id;name;latitude;longitude;typeLandCode;countryCode;population;dem;isLoad
1;'s Gravenmoer;51.65594;4.94076;12;1;2315;3;0
2;'s-Gravenland;51.92336;4.55315;19;1;10000;-1;0
3;'s-Gravenzande;52.00167;4.16528;12;1;19190;3;0
4;'s-Heerenberg;51.8767;6.25877;12;1;4720;16;0
5;'s-Hertogenbosch;51.68267;5.30056;2;1;153434;4;0
6;'t Hofke;51.44943;5.51926;19;1;3475;19;0
7;'t Zand;52.83667;4.75556;12;1;2485;2;0
8;Aa en Hunze;53.00445;6.74908;2;1;25399;16;0
9;Aagtdorp;52.69;4.70417;12;1;570;2;0
10;Aagtekerke;51.54667;3.50972;12;1;1245;2;0
11;Aalbeek;50.9;5.85139;12;1;275;125;0
12;Aalburg;51.74073;5.06578;3;1;13153;-1;0
13;Aalden;52.79;6.71806;12;1;1625;18;0
14;Aalsmeer;52.26406;4.76532;2;1;31991;-4;0
15;Aalsmeerderbrug;52.27417;4.75;12;1;505;-2;0
16;Aalst;51.39667;5.47778;19;1;3480;20;0
17;Aalten;51.9242;6.56574;2;1;27120;23;0
18;Aardenburg;51.27333;3.44722;12;1;2005;4;0
19;Aarle-Rixtel;51.50976;5.63839;12;1;5125;19;0
20;Aartswoud;52.74333;4.94861;12;1;490;-1;0
21;Aasterberg;51.10167;5.84167;12;1;35;27;0
22;Abbega;53.01829;5.57024;12;1;110;0;0
23;Abbekerk;52.73167;5.01806;12;1;2110;1;0
24;Abbenes;52.235;4.59167;12;1;855;-3;0
25;Abcoude;52.2725;4.96944;12;1;6920;1;0
26;Abcoven;51.5275;5.08333;12;1;1325;12;0
27;Abdissenbosch;50.91667;6.03333;19;1;1420;137;0
28;Absdale;51.2675;4.00417;12;1;145;4;0
29;Abtswoude;51.97917;4.35556;12;1;25;-1;0
30;Achlum;53.14925;5.48346;12;1;525;1;0
31;Achterberg;51.9725;5.5875;12;1;750;11;0
32;Achterbroek;51.9675;4.69861;12;1;280;-1;0
33;Achterdijk;51.89167;5.03889;12;1;200;-1;0
34;Achterdrempt;52.02333;6.18333;12;1;325;11;0
35;Achterste Erm;52.74333;6.825;12;1;70;18;0
36;Achterwetering;52.15167;5.15278;12;1;70;2;0
37;Achthoven;51.96833;4.99306;12;1;220;0;0
38;Achtkarspelen;53.21167;6.13776;2;1;27900;-2;0
39;Achtmaal;51.45417;4.58472;12;1;635;13;0
40;Achttienhoven;52.14667;4.85694;12;1;130;-1;0
41;Acquoy;51.87917;5.13611;12;1;365;3;0
42;Adegeest;52.13621;4.45249;19;1;2610;0;0
43;Adorp;53.275;6.53333;12;1;515;2;0
44;Aduard;53.25667;6.45972;12;1;2030;3;0
45;Aerdt;51.89417;6.08472;12;1;540;13;0
46;Afferden;51.88;5.63472;12;1;1405;7;0
47;Akert;51.41407;5.5596;19;1;2000;22;0
48;Akkrum;53.05024;5.83087;12;1;3440;0;0
49;Akmarijp;53.00332;5.78894;12;1;115;-2;0
50;Alblasserdam;51.85985;4.66321;2;1;20136;-1;0
51;Albrandswaard;51.85792;4.40833;2;1;25814;0;0
52;Aldeboarn;53.05;5.9;12;1;1525;-1;0
53;Aldlân-Oost;53.1886;5.82825;19;1;3850;1;0
54;Aldtsjerk;53.26637;5.88704;12;1;520;0;0
55;Aldwâld;53.28193;6.11447;12;1;635;2;0
56;Alem;51.78667;5.34306;12;1;550;6;0
57;Alkmaar;52.6289;4.74403;2;1;111766;5;0
58;Allingawier;53.0472;5.44484;12;1;70;2;0
59;Almelo;52.34463;6.65942;2;1;72849;13;0
60;Almen;52.15833;6.3;12;1;710;11;0
61;Almere;52.36861;5.2375;2;1;214715;-4;0
62;Almere Duin;52.3418;5.14126;12;1;2875;-3;0
63;Almere Stad;52.37025;5.21413;12;1;176432;-3;0
64;Almkerk;51.77083;4.95972;12;1;2715;3;0
65;Alphen;51.48167;4.95833;12;1;3160;23;0
66;Alphen aan den Rijn;52.12974;4.68892;2;1;112587;-4;0
67;Alphen-Chaam;51.50341;4.88013;2;1;10373;13;0
68;Alten PTS;52.21331;5.28822;20;1;180;7;0
69;Altena;53.1325;6.47778;12;1;305;5;0
70;Alteveer;53.05083;6.99444;12;1;915;3;0
71;Altweerterheide;51.22083;5.67917;12;1;595;33;0
72;Alverna;51.80417;5.75972;12;1;1595;10;0
73;Amby;50.86215;5.73226;12;1;6535;53;0
74;Ameide;51.955;4.9625;12;1;3500;0;0
75;Ameland;53.45024;5.78277;2;1;3654;2;0
76;Amen;52.9425;6.61111;12;1;80;14;0
77;America;51.43667;5.97917;12;1;1175;31;0
78;Amerongen;52.0025;5.45972;12;1;5085;19;0
79;Amersfoort;52.17375;5.38954;2;1;156286;5;0
80;Ammerstol;51.9275;4.80833;12;1;1580;-1;0
81;Ammerzoden;51.74917;5.22083;12;1;3040;3;0
82;Amsteleind;51.76667;5.5;12;1;780;7;0
83;Amstelveen;52.2984;4.85767;2;1;90829;-2;0
84;Amstenrade;50.93917;5.92361;12;1;1740;88;0
85;Amsterdam;52.37302;4.89856;2;1;854047;11;0
86;Amsterdam-Zuidoost;52.3075;4.97222;19;1;84811;4;0
87;Amsterdamscheveld;52.68833;6.91528;12;1;190;17;0
88;Andel;51.78333;5.05833;12;1;2535;3;0
89;Andelst;51.90833;5.72917;12;1;2990;10;0
90;Anderen;53.0;6.68611;12;1;245;14;0
91;Angelslo;52.7809;6.92645;19;1;7840;24;0
92;Angeren;51.91583;5.95833;12;1;2275;10;0
93;Angerlo;51.99583;6.13472;12;1;1130;12;0
94;Anjum;53.37475;6.12698;12;1;880;1;0
95;Ankeveen;52.265;5.09861;12;1;255;0;0
96;Ankeveense Rade;52.25891;5.1016;12;1;1110;0;0
97;Anklaar;52.23111;5.98497;19;1;3865;10;0
98;Anloo;53.04417;6.70139;12;1;325;16;0
99;Anna Jacobapolder;51.63917;4.12917;12;1;230;0;0
100;Anna Paulowna;52.85;4.81667;3;1;14234;-2;0
101;Annen;53.0575;6.71944;12;1;3405;8;0
102;Annerveenschekanaal;53.0775;6.80139;12;1;415;1;0
103;Ansen;52.78083;6.33611;12;1;250;7;0
104;Apeldoorn;52.18722;5.91969;2;1;161156;39;0
105;Appel;52.1875;5.54028;12;1;675;9;0
106;Appelscha;52.95526;6.35053;12;1;4035;9;0
107;Appingedam;53.32167;6.85833;12;1;12364;2;0
108;Arcen;51.47667;6.18056;12;1;8793;18;0
109;Arensgenhout;50.88833;5.84028;12;1;510;137;0
110;Arkel;51.86417;4.99444;12;1;2980;1;0
111;Arnemuiden;51.50167;3.675;12;1;5075;2;0
112;Arnhem;52.00113;5.89641;2;1;157223;80;0
113;Arum;53.12952;5.47643;12;1;895;0;0
114;Asch;51.93083;5.31111;12;1;300;4;0
115;Asenray;51.19333;6.04861;12;1;755;28;0
116;Asselt;51.22583;6.0125;12;1;180;21;0
117;Assen;52.99635;6.55255;2;1;67963;11;0
118;Assendelft;52.46833;4.74306;12;1;24230;-1;0
119;Asten;51.39231;5.7791;2;1;16817;23;0
120;Attelaken;51.58419;4.66447;12;1;335;4;0
121;Augustinusga;53.21785;6.1617;12;1;1075;2;0
122;Austerlitz;52.08;5.31528;12;1;1440;15;0
123;Avenhorn;52.6175;4.95139;12;1;2945;-2;0
124;Axel;51.26667;3.90833;12;1;8149;5;0
125;Azelo;52.29874;6.71389;12;1;170;14;0
126;Azewijn;51.88667;6.30556;12;1;490;15;0
127;Baak;52.0775;6.22778;12;1;575;11;0
128;Baakhoven;51.06833;5.82639;12;1;30;29;0
129;Baalder;52.58579;6.65299;12;1;3470;11;0
130;Baambrugge;52.24583;4.98889;12;1;1010;-1;0
131;Baambrugse Zuwe;52.22917;4.95139;12;1;460;0;0
132;Baard;53.14185;5.6683;12;1;185;3;0
133;Baardwijk;51.69246;5.09628;19;1;2165;2;0
134;Baarle-Nassau;51.43544;4.9118;2;1;6899;28;0
135;Baarlo;51.33083;6.09444;12;1;5215;24;0
136;Baarn;52.20602;5.27144;2;1;24767;18;0
137;Baarschot;51.45833;5.18611;12;1;220;19;0
138;Babberich;51.9075;6.11111;12;1;1445;13;0
139;Babyloniënbroek;51.74333;5.02222;12;1;422;2;0
140;Baflo;53.3625;6.51389;12;1;1730;5;0
141;Bakel;51.50333;5.74028;12;1;4140;23;0
142;Bakenberg;52.00511;5.8771;19;1;1025;64;0
143;Bakhuizen;52.86975;5.45926;12;1;1060;4;0
144;Bakkeveen;53.08072;6.25671;12;1;1450;5;0
145;Balinge;52.81083;6.62917;12;1;90;18;0
146;Balk;52.89756;5.57964;12;1;3915;1;0
147;Ballast;52.67218;6.73299;12;1;1710;12;0
148;Ballum;53.44339;5.68714;12;1;360;5;0
149;Baneheide;50.81833;5.97639;12;1;135;178;0
150;Bangert;52.73582;5.1801;12;1;1470;-2;0
151;Banholt;50.79;5.80833;12;1;1005;184;0
152;Bantega;52.84218;5.79597;12;1;635;-1;0
153;Barchem;52.12417;6.44306;12;1;910;19;0
154;Barendrecht;51.84974;4.5254;2;1;48643;0;0
155;Bareveld;53.0525;6.84722;12;1;325;3;0
156;Barger-Erfscheidenveen;52.7275;6.86806;12;1;115;13;0
157;Barger-Oosterveen;52.70168;6.97868;12;1;305;20;0
158;Barger-Oosterveld;52.77;6.95833;12;1;3090;24;0
159;Bargeres;52.76152;6.88145;19;1;9060;19;0
160;Barneveld;52.1688;5.63985;2;1;57339;15;0
161;Barnflair;52.855;7.08056;12;1;230;11;0
162;Barsingerhorn;52.785;4.86389;12;1;770;1;0
163;Barwoutswaarder;52.085;4.85;12;1;75;1;0
164;Basse;52.80417;6.03194;12;1;95;7;0
165;Batadorp;51.4894;5.39927;19;1;515;20;0
166;Batenburg;51.82417;5.62917;12;1;520;9;0
167;Bathmen;52.25;6.2875;12;1;5815;10;0
168;Bavel;51.56583;4.83056;19;1;5360;8;0
169;Bedum;53.29462;6.59768;3;1;10475;-1;0
170;Beegden;51.18917;5.91944;12;1;1765;32;0
171;Beek;50.93237;5.80587;2;1;15929;101;0
172;Beek gem Montferland;51.90667;6.1875;12;1;1315;18;0
173;Beekbergen;52.16;5.96389;12;1;2545;28;0
174;Beemster;52.55402;4.9181;3;1;9550;-5;0
175;Beemsterkaas;52.55598;4.87467;8;1;150;-3;0
176;Beemte;52.255;5.98889;12;1;130;6;0
177;Beemte-Broekland;52.256;5.98974;12;1;1000;7;0
178;Beers;51.72583;5.82778;12;1;1275;13;0
179;Beersdal;50.90597;5.9644;19;1;1620;95;0
180;Beesd;51.8875;5.19167;12;1;2980;3;0
181;Beesel;51.27016;6.06771;2;1;13519;24;0
182;Beets;52.58833;4.97778;12;1;525;0;0
183;Beetsterzwaag;53.05914;6.07711;12;1;3485;5;0
184;Beilen;52.86333;6.51389;12;1;9495;16;0
185;Beinsdorp;52.28667;4.59583;19;1;880;-3;0
186;Beitel;50.84578;6.00454;12;1;70;178;0
187;Belcrum;51.59911;4.76994;19;1;3605;3;0
188;Belfort;50.84698;5.65991;19;1;2645;84;0
189;Bellingwedde;53.09835;7.11884;3;1;8920;-4;0
190;Bellingwolde;53.11583;7.16528;12;1;2290;1;0
191;Belt-Schutsloot;52.67167;6.06389;12;1;560;1;0
192;Beltrum;52.06667;6.56389;12;1;1285;19;0
193;Bemelen;50.84667;5.7625;12;1;355;82;0
194;Bemmel;51.89167;5.89861;12;1;12020;13;0
195;Beneden-Haastrecht;52.00167;4.75417;12;1;80;3;0
196;Benedenheul;51.9575;4.73194;12;1;230;-1;0
197;Benedenkerk;51.9675;4.75417;12;1;260;-1;0
198;Bennebroek;52.32083;4.59861;12;1;5140;2;0
199;Bennekom;51.99833;5.67639;12;1;14810;19;0
200;Benneveld;52.77667;6.74583;12;1;140;17;0
201;Bentelo;52.22417;6.68333;12;1;730;18;0
202;Benthuizen;52.0775;4.54444;12;1;18959;-2;0
203;Benzenrade;50.86605;5.97596;12;1;200;120;0
204;Berenbroek;51.4675;5.60694;12;1;45;19;0
205;Berg;50.86167;5.78333;12;1;3200;124;0
206;Berg en Bos;52.22009;5.9334;19;1;1995;34;0
207;Berg en Dal;51.78412;5.92968;2;1;35010;57;0
208;Bergambacht;51.93141;4.75597;3;1;9970;-2;0
209;Bergeijk;51.30182;5.33946;2;1;18754;32;0
210;Bergen;52.66917;4.70417;14;1;29974;3;0
211;Bergen aan Zee;52.66083;4.63056;12;1;415;8;0
212;Bergen op Zoom;51.50451;4.29108;2;1;67514;6;0
213;Bergenshuizen;51.63083;5.28333;12;1;210;14;0
214;Bergharen;51.85083;5.66944;12;1;1370;8;0
215;Berghem;51.76991;5.56827;12;1;6500;10;0
216;Berghuizen;52.71333;6.29028;12;1;145;3;0
217;Bergschenhoek;51.99;4.49861;12;1;16579;-4;0
218;Bergstoep;51.9225;4.78472;12;1;1205;-1;0
219;Beringe;51.33667;5.94861;12;1;1925;37;0
220;Berkel en Rodenrijs;51.99313;4.47865;12;1;20189;0;0
221;Berkelaar;51.1225;5.87083;12;1;275;30;0
222;Berkelland;52.10606;6.56748;2;1;43846;18;0
223;Berkenwoude;51.945;4.70694;12;1;1390;-1;0
224;Berkhout;52.64083;5.00139;12;1;1905;-2;0
225;Berkum;52.52395;6.13655;19;1;3720;3;0
226;Berlicum;51.6775;5.4;12;1;4250;6;0
227;Berltsum;53.2437;5.65101;12;1;2530;1;0
228;Bernheze;51.68556;5.52378;2;1;31455;7;0
229;Bernisse;51.8424;4.24635;3;1;12365;-3;0
230;Besoijen;51.68333;5.05;19;1;3770;3;0
231;Best;51.5;5.38333;2;1;30216;18;0
232;Besterd;51.5638;5.08658;19;1;3395;15;0
233;Beuningen;51.8595;5.74362;2;1;26157;8;0
234;Beusichem;51.95;5.29167;12;1;2750;5;0
235;Beutenaken;50.78167;5.85556;12;1;40;131;0
236;Beverwijk;52.48273;4.65468;2;1;41863;5;0
237;Biddinghuizen;52.455;5.69306;12;1;5010;-3;0
238;Bierum;53.3825;6.85972;12;1;605;1;0
239;Biesdonk;51.60613;4.78515;19;1;4970;2;0
240;Biesland;50.8411;5.67573;19;1;1505;62;0
241;Biest-Houtakker;51.50667;5.15833;12;1;750;13;0
242;Biezenmortel;51.62417;5.17778;12;1;715;10;0
243;Biggekerke;51.49917;3.52639;12;1;730;2;0
244;Bijvanck;52.28585;5.26534;12;1;4560;1;0
245;Bikbergen;52.28833;5.19861;12;1;285;7;0
246;Bilderdam;52.2125;4.725;12;1;95;-2;0
247;Bilgaard;53.21551;5.79574;19;1;6105;1;0
248;Bingelrade;50.9761;5.92704;12;1;825;77;0
249;Binnenhof;52.16418;4.53644;19;1;1400;-1;0
250;Binnenmaas;51.79544;4.5192;3;1;29098;-3;0
251;Binnenstad;52.21304;5.95957;19;1;4900;20;0
252;Binnenwijzend;52.68;5.14444;12;1;245;-1;0
253;Bitswijk;51.6687;5.60921;12;1;4030;18;0
254;Blaarthem;51.42501;5.45784;19;1;2465;18;0
255;Bladel;51.35;5.21667;2;1;20144;33;0
256;Blaricum;52.28548;5.2683;2;1;11954;4;0
257;Blauwe Keet;52.89658;4.7802;16;1;50;-1;0
258;Blauwe Sluis;51.69333;4.69861;12;1;125;1;0
259;Blauwhuis;53.02134;5.53359;12;1;590;1;0
260;Blauwkapel;52.1125;5.15278;12;1;125;3;0
261;Bleijerheide;50.85538;6.06789;19;1;4285;163;0
262;Bleiswijk;52.01083;4.53194;12;1;10549;-2;0
263;Blesdijke;52.83077;6.01429;12;1;325;4;0
264;Bleskensgraaf;51.8725;4.78333;12;1;2800;0;0
265;Blessum;53.18096;5.71014;12;1;85;2;0
266;Blije;53.35193;5.86138;12;1;610;1;0
267;Blijham;53.10917;7.07639;12;1;2060;-2;0
268;Blitterswijck;51.53083;6.10833;12;1;1105;17;0
269;Bloemendaal;52.3623;4.58968;2;1;23478;12;0
270;Bloemhof;51.89723;4.49943;19;1;13715;3;0
271;Blokland;52.03667;4.96111;12;1;140;0;0
272;Blokzijl;52.72667;5.96111;12;1;1110;3;0
273;Boarnsterhim;53.09579;5.83353;3;1;19357;0;0
274;Bobeldijk;52.65333;5.0;12;1;300;-1;0
275;Bocholtz;50.81833;6.00556;12;1;4340;166;0
276;Bocholtzerheide;50.81583;5.99028;12;1;515;178;0
277;Bodegraven;52.0825;4.75;12;1;19395;2;0
278;Bodegraven-Reeuwijk;52.06541;4.76634;2;1;35278;-2;0
279;Boekel;51.60489;5.69357;2;1;10959;20;0
280;Boekend;51.37833;6.11667;12;1;900;22;0
281;Boelenslaan;53.1617;6.14479;12;1;695;4;0
282;Boer;53.21585;5.56533;12;1;45;1;0
283;Boerakker;53.1875;6.32778;12;1;365;1;0
284;Boerdonk;51.55917;5.625;12;1;535;13;0
285;Boerenstreek;53.11583;6.34583;12;1;85;4;0
286;Boesingheliede;52.36083;4.725;12;1;140;-5;0
287;Boijl;52.90921;6.19972;12;1;525;6;0
288;Bokhoven;51.7375;5.23056;12;1;280;4;0
289;Boksum;53.1779;5.72971;12;1;360;1;0
290;Bokt;51.49;5.50139;12;1;125;16;0
291;Bolenberg;51.30333;6.11389;12;1;10;23;0
292;Bolnes;51.895;4.57917;12;1;7650;-1;0
293;Bolsward;53.06555;5.53176;12;1;9160;2;0
294;Bong;51.3325;6.08056;19;1;620;24;0
295;Bonnerveen;53.01333;6.83194;12;1;95;3;0
296;Bonrepas;51.96333;4.84444;12;1;130;-2;0
297;Bontebok;52.9626;6.02514;12;1;410;1;0
298;Boomhoek;52.18833;5.09583;12;1;295;0;0
299;Boompjesdijk;51.62167;4.31806;12;1;110;-2;0
300;Boornbergum;53.08284;6.04578;12;1;1660;2;0
301;Boornzwaag;52.95888;5.7443;12;1;105;2;0
302;Borculo;52.11583;6.52222;12;1;10373;18;0
303;Borgele;52.2763;6.14926;19;1;3580;8;0
304;Borger;52.92333;6.79306;12;1;4570;15;0
305;Borger-Odoorn;52.90501;6.88042;2;1;25598;5;0
306;Borgharen;50.8775;5.6875;12;1;1735;47;0
307;Borgsweer;53.29833;7.0125;12;1;125;-2;0
308;Borkel;51.2975;5.44028;12;1;595;32;0
309;Born;51.03167;5.80972;12;1;2430;38;0
310;Borne;52.3112;6.74404;2;1;23877;12;0
311;Bornerbroek;52.30917;6.65417;12;1;970;12;0
312;Bornwird;53.33379;5.95407;12;1;120;0;0
313;Borsele;51.44191;3.81127;2;1;22818;0;0
314;Borssele;51.42333;3.73472;12;1;22285;5;0
315;Borteldonk;51.50417;4.46667;12;1;155;9;0
316;Bosch en Duin;52.11667;5.24167;12;1;1675;13;0
317;Boskamp;52.33083;6.12778;12;1;1150;4;0
318;Boskant;51.55;5.42083;12;1;790;11;0
319;Boskoop;52.075;4.65556;12;1;15222;-2;0
320;Bosschenhoofd;51.56083;4.54028;12;1;1925;9;0
321;Boukoul;51.21583;6.04722;12;1;935;28;0
322;Bourtange;53.01;7.19028;12;1;425;5;0
323;Bouwberg;50.95491;5.99373;12;1;125;86;0
324;Boven-Haastrecht;52.00917;4.79444;12;1;215;-2;0
325;Boven-Hardinxveld;51.82333;4.88194;12;1;4500;2;0
326;Bovenkerk;51.975;4.7875;12;1;215;-4;0
327;Bovenstad;51.93333;4.81667;12;1;160;1;0
328;Bovenstreek;52.43333;5.9;12;1;300;5;0
329;Boxmeer;51.63333;5.95;3;1;28853;15;0
330;Boxtel;51.58472;5.32654;2;1;32973;8;0
331;Braamt;51.92333;6.26528;12;1;675;16;0
332;Brabander;51.53583;5.96806;12;1;1680;24;0
333;Brachterbeek;51.14694;5.90446;12;1;1220;28;0
334;Brakel;51.8175;5.09028;12;1;2555;3;0
335;Brakkenstein;51.81324;5.86539;19;1;3755;25;0
336;Brand;51.45839;5.62427;12;1;1270;19;0
337;Brandwijk;51.89083;4.81389;12;1;280;-3;0
338;Brantgum;53.35209;5.93009;12;1;215;3;0
339;Breda;51.5779;4.76039;2;1;183448;5;0
340;Bredevoort;51.94167;6.62083;12;1;1405;28;0
341;Bredeweg;51.76019;5.94189;12;1;2500;27;0
342;Breedenbroek;51.87333;6.47222;12;1;440;18;0
343;Breedeveen;52.02333;5.41806;12;1;65;12;0
344;Breeveld;52.10417;4.93056;12;1;100;0;0
345;Breezand;52.89;4.80417;12;1;3370;-1;0
346;Breskens;51.39583;3.55556;12;1;4335;1;0
347;Breugel;51.5175;5.51111;12;1;1055;17;0
348;Breukelen;52.17417;5.00139;12;1;14498;2;0
349;Breukeleveen;52.17583;5.06944;12;1;200;0;0
350;Brielle;51.88819;4.18481;3;1;17439;-2;0
351;Brigdamme;51.51583;3.60556;12;1;595;1;0
352;Briltil;53.24167;6.38889;12;1;490;0;0
353;Brinkhoek;52.53583;6.12222;12;1;595;5;0
354;Brinkhorst;52.21302;5.95167;19;1;3070;21;0
355;Britsum;53.25428;5.78576;12;1;910;2;0
356;Broek;52.9832;5.77795;12;1;200;0;0
357;Broek in Waterland;52.43417;4.99583;12;1;2655;0;0
358;Broek op Langedijk;52.67417;4.80556;12;1;5695;2;0
359;Broekdijk;52.45;5.93333;12;1;825;4;0
360;Broekerhaven;52.68833;5.25278;12;1;850;-1;0
361;Broekhem;50.87119;5.82069;12;1;1960;73;0
362;Broekhorn;52.6725;4.82083;12;1;220;-2;0
363;Broekhoven;51.54801;5.09175;19;1;7420;14;0
364;Broekhuizen;51.48583;6.16389;12;1;610;20;0
365;Broekhuizenvorst;51.495;6.15694;12;1;870;19;0
366;Broeksittard;51.0029;5.89511;12;1;1550;45;0
367;Broeksterwâld;53.27466;5.99648;12;1;1115;0;0
368;Bronckhorst;52.04401;6.30378;2;1;36087;14;0
369;Bronkhorst;52.07583;6.17917;12;1;95;12;0
370;Bronneger;52.94667;6.81528;12;1;110;11;0
371;Brouwershaven;51.72667;3.9125;12;1;1275;1;0
372;Bruchem;51.78667;5.23611;12;1;1370;3;0
373;Brucht;52.55083;6.60972;12;1;285;10;0
374;Bruinisse;51.66167;4.09444;12;1;3100;1;0
375;Bruisterbosch;50.80583;5.80278;12;1;50;162;0
376;Brukske;51.52101;5.9927;19;1;4955;27;0
377;Brummelhof;52.20503;5.96789;19;1;3455;18;0
378;Brummen;52.09;6.15556;12;1;21344;12;0
379;Brunnepe;52.56185;5.90343;19;1;3780;2;0
380;Brunssum;50.94667;5.97083;12;1;29254;79;0
381;Brunsting;52.87083;6.48889;12;1;85;12;0
382;Buchten;51.04333;5.80972;12;1;2015;37;0
383;Budel;51.27167;5.575;12;1;7895;32;0
384;Budel-Dorplein;51.23667;5.5875;12;1;1540;35;0
385;Budel-Schoot;51.2475;5.56528;12;1;1860;35;0
386;Budschop;51.28511;5.75898;12;1;1550;34;0
387;Buinen;52.93083;6.83611;12;1;750;17;0
388;Buinerveen;52.93667;6.87917;12;1;430;6;0
389;Buitenkaag;52.22083;4.55972;12;1;435;-3;0
390;Buitenpost;53.25166;6.14483;12;1;5120;3;0
391;Bunde;50.89667;5.73194;12;1;5500;49;0
392;Bunne;53.1175;6.53333;12;1;130;5;0
393;Bunnik;52.04228;5.21664;2;1;15341;1;0
394;Bunschoten;52.24249;5.35837;2;1;22019;-2;0
395;Burdaard;53.29421;5.87897;12;1;1166;1;0
396;Buren;51.90901;5.33403;2;1;27009;5;0
397;Burgemeester Beinsdorp;52.8625;7.07917;12;1;370;12;0
398;Burgemeesterswijk;51.98943;5.89597;19;1;2850;42;0
399;Burgerbrug;52.74833;4.70278;12;1;560;0;0
400;Burgerveen;52.24;4.68194;12;1;315;-1;0
401;Burgervlotbrug;52.75333;4.68194;12;1;205;1;0
402;Burgh;51.68917;3.73333;12;1;730;2;0
403;Burgum;53.19243;5.99009;12;1;9720;3;0
404;Burgwerd;53.08799;5.54621;12;1;255;1;0
405;Burum;53.2734;6.22942;12;1;525;1;0
406;Bussereind;51.26333;6.05139;12;1;115;24;0
407;Bussloo;52.1975;6.13056;12;1;90;8;0
408;Bussum;52.27095;5.16518;3;1;32630;7;0
409;Buurmalsen;51.89167;5.29444;12;1;685;5;0
410;Cabauw;51.96417;4.89861;12;1;730;0;0
411;Cadzand;51.36833;3.40833;12;1;445;2;0
412;Cadzand-Bad;51.37667;3.38611;12;1;185;4;0
413;Calfven;51.41;4.31806;12;1;430;14;0
414;Callantsoog;52.84;4.69583;12;1;2420;2;0
415;Calveen;52.19688;5.39248;19;1;130;2;0
416;Camminghaburen;53.20973;5.84318;19;1;11500;-2;0
417;Camperduin;52.725;4.65139;12;1;250;7;0
418;Capelle aan den IJssel;51.93567;4.57819;2;1;67319;-2;0
419;Capelle-West;51.91667;4.56667;19;1;2400;-1;0
420;Carnisse;51.88932;4.47758;12;1;11225;2;0
421;Castenray;51.48917;6.03472;12;1;775;25;0
422;Casteren;51.39667;5.2375;12;1;990;26;0
423;Castricum;52.55577;4.68945;2;1;36086;2;0
424;Catrijp;52.715;4.68194;12;1;305;6;0
425;Catsop;50.93917;5.76667;12;1;535;80;0
426;Cellemuiden;52.62667;6.0625;12;1;40;0;0
427;Ceresdorp;52.96601;6.97322;12;1;950;5;0
428;Chaam;51.50583;4.86111;12;1;2805;13;0
429;Chevremont;50.87554;6.05981;12;1;3160;144;0
430;Cillaarshoek;51.77417;4.54722;12;1;210;-3;0
431;Coelhorst;52.18162;5.34566;12;1;105;1;0
432;Coendersborg;53.1941;6.58944;19;1;3075;9;0
433;Coevering;51.41742;5.57463;19;1;5290;22;0
434;Coevorden;52.74344;6.72487;2;1;35317;14;0
435;Coldenhove;52.0925;6.04861;12;1;140;27;0
436;Colijnsplaat;51.59917;3.84861;12;1;1485;3;0
437;Collendoorn;52.59417;6.60417;12;1;350;8;0
438;Colmont;50.8525;5.93194;12;1;80;182;0
439;Commandeurs;52.50902;4.65843;12;1;2595;3;0
440;Componistenkwartier;52.18977;5.96609;19;1;3615;21;0
441;Corlaer;52.21639;5.46535;19;1;2700;1;0
442;Cornwerd;53.08299;5.39085;12;1;90;1;0
443;Cortenoever;52.10777;6.19474;12;1;210;11;0
444;Cothen;51.99667;5.30833;12;1;2765;6;0
445;Crailo;52.26917;5.20417;12;1;395;25;0
446;Cranendonck;51.27746;5.58373;2;1;21001;31;0
447;Craubeek;50.87583;5.89444;12;1;195;101;0
448;Cromstrijen;51.74972;4.44398;3;1;12826;-2;0
449;Cromvoirt;51.66083;5.23194;12;1;700;8;0
450;Cruquius;52.33583;4.63472;12;1;695;-2;0
451;Cuijk;51.71739;5.85773;3;1;24911;11;0
452;Culemborg;51.94465;5.20946;2;1;29121;2;0
453;Daarle;52.43417;6.5375;12;1;855;11;0
454;Dalem;51.8275;5.00972;12;1;895;0;0
455;Dalen;52.69917;6.75556;12;1;3295;16;0
456;Dalerpeel;52.68;6.65972;12;1;610;12;0
457;Dalerveen;52.69907;6.80697;12;1;315;13;0
458;Dalfsen;52.52461;6.27214;2;1;28901;14;0
459;Damwâld;53.29046;5.99785;12;1;5560;3;0
460;Dantumadiel;53.29113;5.99545;2;1;18943;2;0
461;Dapperbuurt;52.36222;4.92798;19;1;9755;-1;0
462;Darp;52.775;6.20417;12;1;615;9;0
463;Dauwendaele;51.49299;3.62624;19;1;6220;1;0
464;De Belt;52.63833;6.53889;12;1;75;11;0
465;De Bilt;52.14137;5.16828;2;1;43384;-1;0
466;De Birkt;52.16167;5.33194;12;1;180;5;0
467;De Blaak;51.54626;5.04465;19;1;6005;14;0
468;De Blesse;52.8428;6.04111;12;1;710;1;0
469;De Bouwhof;52.18546;5.94704;19;1;2380;25;0
470;De Cocksdorp;53.15667;4.87083;12;1;535;1;0
471;De Domp;53.03113;5.67716;19;1;1925;3;0
472;De Doornakkers;51.43844;5.50887;19;1;6345;20;0
473;De Drait;53.09743;6.06791;19;1;6310;1;0
474;De Engel;52.24167;4.5375;12;1;645;-1;0
475;De Falom;53.26727;6.00643;12;1;240;0;0
476;De Fryske Marren;52.96906;5.77246;2;1;51778;-2;0
